Wavelength_nm	 Transmittance
568.26	 1.47417677339
568.59	 0.777836538293
568.93	 1.00821321749
569.26	 1.14093711057
569.59	 0.924111634833
569.93	 0.867458200692
570.26	 -0.148261996886
570.6	 -0.368051705805
570.93	 -0.93868560719
571.27	 0.116503677432
571.6	 0.850597299731
571.93	 1.28143685809
572.27	 0.250398841792
572.6	 1.1091063922
572.94	 0.759858082007
573.27	 0.642446796155
573.6	 -0.211240033948
573.94	 0.134028099654
574.27	 1.477426496
574.61	 1.26485121599
574.94	 1.64532247824
575.28	 0.73374149604
575.61	 0.732997591619
575.94	 0.437471182737
576.28	 0.841647914725
576.61	 0.82656243714
576.95	 1.17155562695
577.28	 0.802930841215
577.61	 1.41312150388
577.95	 2.00456275459
578.28	 3.02668034929
578.62	 3.79788714106
578.95	 2.24427205506
579.28	 0.819307442061
579.62	 -0.805135903729
579.95	 0.0929019663591
580.29	 0.686041875586
580.62	 1.21867498985
580.95	 1.11179590773
581.29	 0.800546794387
581.62	 0.705727594079
581.96	 1.10820061346
582.29	 0.585667702115
582.62	 1.01804213741
582.96	 0.267161579815
583.29	 0.811560117455
583.63	 0.574174057862
583.96	 1.11570278481
584.29	 2.75154702734
584.63	 3.50193334356
584.96	 2.91701410188
585.29	 1.22560785694
585.63	 -0.444355170088
585.96	 0.255457489735
586.3	 0.43444088489
586.63	 1.48121439992
586.96	 1.3111395238
587.3	 1.10602947416
587.63	 0.786818503729
587.96	 0.608353690388
588.3	 1.70202390854
588.63	 2.45353865163
588.96	 2.75326086467
589.3	 2.36072028062
589.63	 1.71982679073
589.97	 0.981602528412
590.3	 1.46929943975
590.63	 1.37054876209
590.97	 2.41755818078
591.3	 1.53402463948
591.63	 1.90684038693
591.97	 1.02731434583
592.3	 1.22948012514
592.63	 0.886274476317
592.97	 1.31944468278
593.3	 3.14898386159
593.63	 2.3955404356
593.97	 3.39699728151
594.3	 0.725233341484
594.63	 1.86595551976
594.97	 0.416014142099
595.3	 2.70819613183
595.64	 2.87256811526
595.97	 0.234874345598
596.3	 -0.308825826451
596.64	 -0.858945931795
596.97	 1.80303046151
597.3	 0.423488962745
597.64	 1.44083131419
597.97	 1.72497869504
598.3	 2.4711349516
598.64	 0.755829822876
598.97	 0.567471163283
599.3	 0.0398637647443
599.64	 1.30030788301
599.97	 0.392162903614
600.3	 0.543130613264
600.63	 -0.72877761707
600.97	 1.0586816559
601.3	 1.37193514637
601.63	 1.54482576551
601.97	 0.270035369781
602.3	 0.832625956824
602.63	 2.60621083637
602.97	 2.06319078008
603.3	 0.348363970588
603.63	 -1.21867536101
603.97	 0.535478765859
604.3	 2.0310481088
604.63	 3.40582067397
604.97	 3.68180728862
605.3	 3.0904987649
605.63	 2.74335271576
605.97	 0.929632498308
606.3	 1.59878092003
606.63	 1.03167141111
606.96	 2.2320956687
607.3	 1.7510711386
607.63	 2.97066444606
607.96	 2.71749578493
608.3	 3.32486694814
608.63	 2.98359106732
608.96	 3.51521639592
609.29	 3.55368062522
609.63	 2.64547944179
609.96	 2.95718090088
610.29	 1.94543723802
610.63	 2.27332289281
610.96	 1.02638196928
611.29	 0.967978981046
611.62	 -0.102073558208
611.96	 1.2907815852
612.29	 3.66591812514
612.62	 6.24010869339
612.96	 6.19352131184
613.29	 3.62549320565
613.62	 2.20427180038
613.95	 2.00084971711
614.29	 2.25361966109
614.62	 1.73594731146
614.95	 2.57668934225
615.29	 3.38748231807
615.62	 3.11112318831
615.95	 1.66423046517
616.28	 -0.196598749212
616.62	 -0.32963611634
616.95	 -1.70830076198
617.28	 -0.835393142945
617.61	 0.549099466359
617.95	 1.98770475959
618.28	 1.78935541822
618.61	 0.263795773356
618.94	 -0.0349868330642
619.28	 0.123545898308
619.61	 1.22727666463
619.94	 0.512122834256
620.27	 0.955133627489
620.61	 0.0660617064975
620.94	 1.4940008729
621.27	 0.848458247136
621.6	 0.00274043775471
621.94	 -0.927939952941
622.27	 0.528999367359
622.6	 2.11649170761
622.93	 1.40665676709
623.27	 0.766353584468
623.6	 -0.544988538408
623.93	 -0.372555425606
624.26	 -1.40398436713
624.6	 -0.945052363899
624.93	 0.458898421838
625.26	 0.841999578047
625.59	 0.39458539727
625.93	 -0.775092905575
626.26	 -0.433985027874
626.59	 0.631171896732
626.92	 -0.0899850555556
627.26	 -0.700390160323
627.59	 0.100998178508
627.92	 1.27529535317
628.25	 1.39832279493
628.58	 0.244510190119
628.92	 -0.407655686851
629.25	 -0.773223306882
629.58	 -1.22677501765
629.91	 -0.377736791388
630.24	 -0.263407923837
630.58	 0.849709477893
630.91	 3.48444125579
631.24	 5.60551689369
631.57	 4.75412910996
631.91	 1.33507401307
632.24	 0.30794379035
632.57	 1.41141148331
632.9	 0.301015411803
633.23	 2.20162925494
633.57	 1.4112637105
633.9	 2.18382287993
634.23	 -0.969696945175
634.56	 -1.20305364517
634.89	 1.4825846702
635.23	 1.21408863068
635.56	 0.841595195579
635.89	 -0.849672491619
636.22	 0.148272871703
636.55	 0.34078408316
636.89	 0.816036196386
637.22	 0.883366611303
637.55	 1.23805714218
637.88	 0.656800815994
638.21	 2.22583955836
638.55	 2.0644516025
638.88	 2.68880846855
639.21	 1.11598556036
639.54	 2.40374346128
639.87	 2.11398048247
640.2	 2.76266847989
640.54	 2.65568706309
640.87	 1.38305979469
641.2	 1.33992100811
641.53	 1.24081407574
641.86	 2.01538068939
642.2	 1.59366088958
642.53	 2.47831485244
642.86	 3.42868828128
643.19	 4.68516568735
643.52	 5.61583608328
643.85	 5.80110974821
644.19	 3.89039470619
644.52	 0.931749729104
644.85	 0.0553621823529
645.18	 0.663142424913
645.51	 2.59123416182
645.84	 1.85469959988
646.17	 3.77143463899
646.51	 2.19511522691
646.84	 3.16241250657
647.17	 1.47351793952
647.5	 2.60436597305
647.83	 2.01985442403
648.16	 2.05712087709
648.5	 2.1479141707
648.83	 2.96278949604
649.16	 3.70006578597
649.49	 2.73784782265
649.82	 2.60234217247
650.15	 1.51278712007
650.48	 2.0383688288
650.82	 1.59885662168
651.15	 2.00324401984
651.48	 1.72188881176
651.81	 2.14864779562
652.14	 1.72890199927
652.47	 1.40198667436
652.8	 1.42487312338
653.14	 1.09355380773
653.47	 0.371161510381
653.8	 0.351592950288
654.13	 0.865464201692
654.46	 1.30184689466
654.79	 1.6663881148
655.12	 1.36778847743
655.45	 1.92791665775
655.79	 1.7055847276
656.12	 2.09119838085
656.45	 1.87935949446
656.78	 1.43725115329
657.11	 1.01950889066
657.44	 1.33773003376
657.77	 1.58899622272
658.1	 2.67938976917
658.43	 1.92565811722
658.77	 1.91119582603
659.1	 0.029182510496
659.43	 1.54573731761
659.76	 1.59663269097
660.09	 2.26022591023
660.42	 1.00820108424
660.75	 0.998914757555
661.08	 1.32542703929
661.41	 3.10080147532
661.75	 4.41034535198
662.08	 4.98932872526
662.41	 4.41174833376
662.74	 3.1678703123
663.07	 2.56186845594
663.4	 2.42105303995
663.73	 2.40706934129
664.06	 2.41292365702
664.39	 2.11816104318
664.72	 2.58009126032
665.05	 2.26454947793
665.39	 2.01706133752
665.72	 2.17513671584
666.05	 2.89288235002
666.38	 3.42760177639
666.71	 3.1372931431
667.04	 3.29449085686
667.37	 2.37966600807
667.7	 3.25679028685
668.03	 3.36220734083
668.36	 4.12933249946
668.69	 3.89570593406
669.02	 3.77834559043
669.36	 3.63698784883
669.69	 2.61020871888
670.02	 2.35685955717
670.35	 1.59815970165
670.68	 2.50169400008
671.01	 2.54336581795
671.34	 3.07052624617
671.67	 2.86757492403
672.0	 3.33210709877
672.33	 3.00327190388
672.66	 3.44944587124
672.99	 3.17063365882
673.32	 2.75859317439
673.65	 1.24613513868
673.98	 0.876910920415
674.31	 1.51419864041
674.65	 2.47411167059
674.98	 3.23375633329
675.31	 2.11553782399
675.64	 3.14943183472
675.97	 2.82836608308
676.3	 4.5229477707
676.63	 3.96641665129
676.96	 4.03399629185
677.29	 3.30931074364
677.62	 2.75175678958
677.95	 1.64817202215
678.28	 2.66982256136
678.61	 2.33876306198
678.94	 2.16768315682
679.27	 1.41814681907
679.6	 0.900636011995
679.93	 1.35081941696
680.26	 0.302811287313
680.59	 2.3057243088
680.92	 1.8708783481
681.25	 2.92561851761
681.58	 0.880663871626
681.91	 1.12859567632
682.24	 0.585124850903
682.57	 1.5261759336
682.9	 2.6023113356
683.23	 2.45892692734
683.56	 1.84015840042
683.89	 0.658083971011
684.22	 1.83392222587
684.56	 1.66109532115
684.89	 2.96197501907
685.22	 2.25599710369
685.55	 2.67953827274
685.88	 1.50716675717
686.21	 1.57597481584
686.54	 2.00955854506
686.87	 2.52916679673
687.2	 3.16546939623
687.53	 3.22109392403
687.86	 3.36862631638
688.19	 2.21771353618
688.52	 1.40604305398
688.85	 1.61131736463
689.18	 1.6692773767
689.51	 2.44247978131
689.84	 1.02853852015
690.17	 1.22206973245
690.5	 0.402101798539
690.83	 1.0583450797
691.16	 1.14405245513
691.49	 0.779391700769
691.82	 0.8511007787
692.15	 0.778465518608
692.47	 2.73671853683
692.8	 3.0936046075
693.13	 3.009496693
693.46	 2.41757139577
693.79	 2.11863318616
694.12	 2.64357035229
694.45	 1.5476047416
694.78	 1.05674791742
695.11	 1.17781768758
695.44	 1.94040679189
695.77	 3.37109652691
696.1	 2.97908801869
696.43	 3.85545977835
696.76	 2.54230543833
697.09	 1.63959399235
697.42	 1.51735262534
697.75	 2.00598454118
698.08	 2.35256692218
698.41	 1.47996998158
698.74	 1.52010824041
699.07	 1.76180806163
699.4	 1.88803972584
699.73	 1.91964066628
700.06	 2.38546779758
700.39	 2.82009580461
700.72	 2.76990914325
701.05	 4.7842223396
701.38	 3.71633125809
701.71	 3.23187105748
702.03	 0.968341923414
702.36	 1.37971350596
702.69	 2.00643355321
703.02	 3.63912898312
703.35	 3.62041495932
703.68	 4.47566485913
704.01	 2.45496113214
704.34	 2.01320999904
704.67	 1.19026726701
705.0	 3.35705452845
705.33	 4.35183170692
705.66	 3.78765433083
705.99	 2.74102647712
706.32	 3.31628832291
706.65	 3.9244429857
706.98	 3.27200428547
707.3	 2.88704344817
707.63	 3.95502917605
707.96	 4.9102787188
708.29	 4.85116175952
708.62	 4.41769527001
708.95	 4.38513796882
709.28	 4.81500947589
709.61	 4.8769594719
709.94	 4.75768609781
710.27	 3.97290463445
710.6	 3.07629550719
710.93	 3.48913372026
711.26	 3.73721806482
711.58	 4.12183224548
711.91	 3.79892864587
712.24	 4.18983579193
712.57	 5.45401584344
712.9	 5.62183526655
713.23	 4.28475335582
713.56	 3.61324850611
713.89	 3.26807266424
714.22	 3.58793513875
714.55	 2.93546385025
714.87	 4.57992516832
715.2	 5.53309754814
715.53	 7.17586159104
715.86	 6.27425175136
716.19	 6.7876244619
716.52	 6.55205242837
716.85	 6.94285168562
717.18	 7.17395445163
717.51	 5.49450330188
717.83	 4.77984927401
718.16	 3.55000767789
718.49	 4.46333154764
718.82	 4.8610507401
719.15	 8.29915162076
719.48	 8.6650835446
719.81	 8.48727347293
720.14	 5.73840609085
720.47	 6.59445389619
720.79	 8.00170825279
721.12	 7.99820044118
721.45	 6.59967923856
721.78	 6.92521909823
722.11	 6.35226262215
722.44	 10.4079741461
722.77	 10.2660821662
723.09	 10.1856862437
723.42	 8.69184918082
723.75	 7.22350444314
724.08	 8.22005436436
724.41	 7.07640720323
724.74	 6.82045808897
725.07	 8.02751871269
725.39	 6.81296651584
725.72	 6.79115236105
726.05	 5.26458735552
726.38	 6.44436525552
726.71	 6.24939020911
727.04	 6.79488513141
727.37	 5.75351914402
727.69	 7.71590357851
728.02	 7.07392025113
728.35	 7.66611359089
728.68	 5.7988126519
729.01	 6.2376880088
729.34	 5.19535897309
729.67	 5.05809884717
729.99	 5.78545975375
730.32	 5.91392517958
730.65	 6.81813381484
730.98	 7.36808999546
731.31	 8.7569806682
731.64	 8.81061717316
731.96	 8.64350470415
732.29	 8.57028057551
732.62	 8.05904629773
732.95	 6.43049913453
733.28	 5.3158037897
733.6	 6.23960701361
733.93	 6.0409699757
734.26	 6.68324374418
734.59	 6.45061938977
734.92	 7.10085512603
735.25	 5.82972683418
735.57	 5.00340368035
735.9	 4.6689486529
736.23	 6.17432260069
736.56	 6.11778925083
736.89	 7.37439083929
737.21	 6.04649645356
737.54	 7.343012511
737.87	 6.81807362403
738.2	 7.65727965037
738.53	 6.85415567186
738.85	 5.7074560682
739.18	 5.38483371384
739.51	 4.89752284333
739.84	 5.62220063099
740.17	 5.53671556767
740.49	 4.73530618654
740.82	 4.57395539439
741.15	 4.8069264697
741.48	 6.41256879354
741.81	 6.8579511792
742.13	 6.55314492922
742.46	 6.16359113145
742.79	 6.37178003895
743.12	 6.85765961203
743.45	 8.50258814195
743.77	 8.4648194569
744.1	 7.69888746709
744.43	 6.98656878139
744.76	 6.81706070384
745.09	 8.09493632987
745.41	 6.48647627036
745.74	 6.8371452158
746.07	 5.93806724933
746.4	 7.16203525321
746.72	 6.7923446313
747.05	 6.65785739608
747.38	 6.74313973887
747.71	 6.68643589988
748.03	 9.0949246514
748.36	 8.68595887712
748.69	 8.11562051473
749.02	 6.79009928116
749.34	 5.79366208147
749.67	 7.79662750058
750.0	 8.27143368943
750.33	 10.7309232362
750.66	 10.0212458594
750.98	 9.06764834737
751.31	 7.35537751123
751.64	 6.38316162384
751.97	 6.01290734179
752.29	 6.72779948662
752.62	 6.67877483799
752.95	 7.27117673552
753.28	 5.94889652088
753.6	 7.12720722914
753.93	 6.29451878016
754.26	 7.4327969679
754.58	 6.55703405037
754.91	 7.09036001876
755.24	 5.87152621561
755.57	 6.30472530404
755.89	 5.81986672922
756.22	 6.41286156644
756.55	 7.14696161649
756.88	 7.56079968097
757.2	 6.80017573699
757.53	 5.35182537747
757.86	 4.88588288639
758.19	 5.30422360604
758.51	 5.19580272307
758.84	 5.82760525829
759.17	 6.43101669604
759.49	 6.10101061646
759.82	 6.92521682299
760.15	 6.07590306198
760.48	 8.06991732414
760.8	 5.54299814256
761.13	 7.05825624575
761.46	 5.57156793676
761.78	 7.18312758654
762.11	 5.8133369223
762.44	 6.69752274456
762.77	 5.93472597751
763.09	 6.97773823203
763.42	 5.21242226763
763.75	 5.58277189446
764.07	 3.51946660185
764.4	 3.71358959715
764.73	 2.98480736924
765.05	 3.26422654214
765.38	 3.38590704902
765.71	 3.20044145798
766.04	 4.64325093914
766.36	 4.26934501053
766.69	 3.6470156985
767.02	 3.03424575452
767.34	 2.52741044106
767.67	 4.32278592964
768.0	 3.80460359335
768.32	 4.83759497628
768.65	 4.76250747655
768.98	 5.76619646613
769.3	 4.22664424394
769.63	 2.43504719289
769.96	 1.18596094879
770.28	 3.27807079908
770.61	 3.73614899785
770.94	 3.29054052318
771.26	 1.55680448216
771.59	 2.31703709704
771.92	 3.31793391942
772.24	 3.3094153694
772.57	 3.70729914883
772.9	 2.47421914902
773.22	 1.93008894837
773.55	 1.37591358512
773.88	 0.759695715763
774.2	 1.94309937405
774.53	 1.86160258105
774.86	 2.8371679722
775.18	 2.68730538643
775.51	 2.56750227101
775.84	 1.79828310804
776.16	 1.81920913933
776.49	 1.95130765425
776.82	 2.48843020104
777.14	 3.22251368681
777.47	 2.06889549942
777.8	 1.47107400527
778.12	 -1.20181254464
778.45	 -1.12051426251
778.78	 -0.382876008304
779.1	 0.488335959093
779.43	 1.94371840111
779.75	 2.25864663133
780.08	 2.73608716386
780.41	 1.54272280888
780.73	 2.16430290042
781.06	 1.85737936217
781.39	 3.77351448351
781.71	 1.95692057501
782.04	 2.64663240477
782.37	 0.222636765821
782.69	 1.27012906044
783.02	 1.55609317393
783.34	 2.36196673645
783.67	 2.09148139658
784.0	 2.56429379619
784.32	 3.05788809054
784.65	 2.4026189767
784.97	 2.09349881734
785.3	 1.96174923433
785.63	 1.75516714664
785.95	 1.88600144391
786.28	 2.31069063991
786.61	 3.56423046663
786.93	 3.78429175006
787.26	 4.10902924837
787.58	 4.55205351669
787.91	 3.41861133529
788.24	 2.36301698866
788.56	 2.59077423057
788.89	 3.57399917932
789.21	 3.85478147908
789.54	 2.82506660961
789.87	 2.51365475952
790.19	 2.11337553133
790.52	 1.6850129356
790.84	 0.594306589812
791.17	 1.51509138739
791.5	 1.04391510088
791.82	 0.893756965667
792.15	 0.404090416455
792.47	 0.633855270665
792.8	 -0.0535384044214
793.12	 -0.784128406767
793.45	 -0.0174277022684
793.78	 4.81534237282
794.1	 3.73554910804
794.43	 2.3046912559
794.75	 0.0756832444444
795.08	 1.55555643033
795.4	 2.56266434787
795.73	 2.1072397506
796.06	 3.53429524783
796.38	 3.76623769054
796.71	 4.81297104971
797.03	 3.32685637013
797.36	 3.15923155852
797.68	 1.65931482072
798.01	 2.09571994714
798.34	 1.69459331046
798.66	 1.58983041065
798.99	 0.374899429181
799.31	 1.53282381522
799.64	 1.51640533126
799.96	 2.19559362991
800.29	 2.25854675732
800.61	 2.59176865521
800.94	 5.61835033287
801.27	 6.46198792907
801.59	 7.13770056571
801.92	 5.87980946317
802.24	 3.75684186663
802.57	 3.08978134787
802.89	 1.9983027115
803.22	 3.84178884364
803.54	 4.02808665909
803.87	 3.04494487755
804.19	 0.867960799885
804.52	 -1.18055905513
804.84	 -0.689103549443
805.17	 2.87145094617
805.5	 5.05303480865
805.82	 4.60521439246
806.15	 3.48902934433
806.47	 2.84354676655
806.8	 2.74709342737
807.12	 3.81775090953
807.45	 3.22939666513
807.77	 3.34847118508
808.1	 0.883591058516
808.42	 2.59908624606
808.75	 5.53980609435
809.07	 5.45264945398
809.4	 3.79239832641
809.72	 1.32588633183
810.05	 2.1871708867
810.37	 2.47029872184
810.7	 3.7853885692
811.02	 3.01288076674
811.35	 4.53911147589
811.67	 1.43772818716
812.0	 2.27268671276
812.32	 1.00476513168
812.65	 4.05210730884
812.97	 3.88072954679
813.3	 4.81724082326
813.62	 5.68978672784
813.95	 4.79145851
814.27	 4.67767411369
814.6	 2.6293319644
814.92	 2.71370851361
815.25	 2.04194527866
815.57	 2.43853541069
815.9	 3.27176657286
816.22	 2.81614527686
816.55	 2.67936240961
816.87	 1.85995538497
817.2	 1.74912073014
817.52	 2.40968359508
817.85	 4.39258557355
818.17	 6.51781855336
818.5	 6.66998372534
818.82	 6.04484027001
819.15	 4.13716904302
819.47	 2.53367705417
819.8	 2.05669343445
820.12	 1.05403679493
820.44	 1.46601665433
820.77	 2.05453385536
821.09	 2.08156384598
821.42	 2.89793476002
821.74	 3.75045123364
822.07	 3.21412384095
822.39	 2.25941719258
822.72	 3.06719421926
823.04	 5.78916760254
823.37	 5.83369930273
823.69	 3.99040319585
824.01	 2.51218138535
824.34	 2.98746410561
824.66	 1.19611022345
824.99	 2.05939139539
825.31	 0.705737228258
825.64	 2.76138631772
825.96	 1.15580570342
826.29	 2.60709468708
826.61	 0.874383742791
826.93	 1.05472119539
827.26	 2.4125989105
827.58	 3.71578350377
827.91	 4.0834603677
828.23	 4.53577993206
828.56	 6.13602131838
828.88	 7.30010418781
829.21	 6.35122527224
829.53	 3.22103425998
829.85	 3.48998085067
830.18	 2.34200154887
830.5	 12.2657298484
830.83	 10.5392747151
831.15	 14.0676136487
831.47	 5.10689831442
831.8	 5.88531676217
832.12	 4.04466831111
832.45	 2.75327464348
832.77	 2.95444368466
833.1	 0.926871169243
833.42	 4.43111139
833.74	 4.88264533906
834.07	 6.16177191399
834.39	 3.94309507436
834.72	 2.33225489
835.04	 1.6618973486
835.36	 3.09423439846
835.69	 7.57647614498
836.01	 5.66576989892
836.34	 5.82531823952
836.66	 4.61419978716
836.98	 9.40143991903
837.31	 7.93552924764
837.63	 6.01224002787
837.96	 2.23497105106
838.28	 1.03926480646
838.6	 2.75596565844
838.93	 3.58945085921
839.25	 6.54560257413
839.58	 5.14080222007
839.9	 4.44116286432
840.22	 3.47080938981
840.55	 4.10062394379
840.87	 5.50201919012
841.19	 4.80665317543
841.52	 3.24757437224
841.84	 3.63732259008
842.17	 2.40768209635
842.49	 3.52619716078
842.81	 5.06898986494
843.14	 7.18432512191
843.46	 5.89096224133
843.78	 2.69190283948
844.11	 4.76844804656
844.43	 3.78272060704
844.76	 2.67478337566
845.08	 0.48634841115
845.4	 4.23271180442
845.73	 6.68190070627
846.05	 4.7521692717
846.37	 4.02698077478
846.7	 2.94059282849
847.02	 2.47319640331
847.34	 1.4913602085
847.67	 2.23928468577
847.99	 3.82618185175
848.31	 3.73783322607
848.64	 2.33887695006
848.96	 3.35482043268
849.28	 2.93477236317
849.61	 3.77068716636
849.93	 3.43755405905
850.25	 2.36153535317
850.58	 1.42106130761
850.9	 0.670513682891
851.22	 4.27865027851
851.55	 7.25198004025
851.87	 6.82851055356
852.19	 3.28100933099
852.52	 1.37151694014
852.84	 3.521947603
853.16	 4.34569041084
853.49	 3.71740416617
853.81	 1.65695163237
854.13	 1.47742199862
854.46	 1.00975717489
854.78	 1.61314856432
855.1	 2.56636064245
855.43	 2.16917522084
855.75	 1.64614489658
856.07	 2.2071164807
856.4	 4.95989448712
856.72	 4.51225635702
857.04	 4.65042074963
857.37	 5.06756559881
857.69	 7.18667250727
858.01	 6.27867183506
858.33	 7.59389306228
858.66	 6.92485856628
858.98	 5.26433087363
859.3	 1.49843134068
859.63	 0.151513469012
859.95	 1.97946064306
860.27	 2.81803225079
860.6	 2.77048332545
860.92	 2.931776696
861.24	 1.84067672372
861.56	 3.70986769519
861.89	 1.98281999077
862.21	 4.88916823041
862.53	 2.56313693141
862.86	 4.09256712914
863.18	 6.04152273241
863.5	 6.38084758585
863.82	 6.96148533433
864.15	 3.96943644079
864.47	 5.89325955959
864.79	 4.49866455717
865.11	 2.8107010025
865.44	 -0.184588841369
865.76	 -0.542779898808
866.08	 -0.294439740215
866.41	 3.00936614321
866.73	 2.37431761296
867.05	 1.57856166086
867.37	 -0.772198675586
867.7	 2.19425324714
868.02	 6.08544033937
868.34	 10.8017892574
868.66	 10.3726617385
868.99	 8.34744439208
869.31	 7.53358943791
869.63	 6.55860664587
869.95	 6.80426955125
870.28	 2.70010409958
870.6	 2.48493018228
870.92	 1.79629948185
871.24	 3.79579661407
871.57	 4.07393454641
871.89	 6.3772209005
872.21	 5.23709943568
872.53	 4.77937948766
872.86	 1.92149118416
873.18	 4.12685592926
873.5	 7.02560531561
873.82	 10.1062569631
874.15	 6.38417518216
874.47	 6.9157688524
874.79	 5.89982496278
875.11	 7.46264010473
875.43	 6.90385834814
875.76	 3.81048676844
876.08	 3.15070505982
876.4	 0.694145337486
876.72	 3.49376241684
877.05	 7.52564881196
877.37	 8.99867786275
877.69	 10.0602717231
878.01	 6.06135878266
878.33	 6.04905624564
878.66	 2.01157923622
878.98	 2.70322077459
879.3	 0.902061175394
879.62	 3.89473593779
879.94	 4.06431855921
880.27	 5.71198997743
880.59	 5.30516536498
880.91	 9.60296775725
881.23	 8.75946554875
881.55	 10.3433226496
881.88	 4.85619287101
882.2	 6.33593812953
882.52	 4.5910772594
882.84	 7.25659359412
883.16	 5.44307471296
883.49	 3.46798969212
883.81	 1.21673880688
884.13	 2.93332350423
884.45	 5.80917384083
884.77	 6.91082709427
885.1	 5.60906587478
885.42	 6.39188672557
885.74	 7.82833398412
886.06	 6.45505550411
886.38	 7.54568280496
886.71	 6.81957553783
887.03	 7.13197269596
887.35	 6.3673436604
887.67	 7.38932203426
887.99	 7.26994068378
888.31	 6.24987538585
888.64	 6.99064651972
888.96	 10.2411404419
889.28	 8.82929951273
889.6	 4.2993686822
889.92	 2.68725436582
890.24	 4.32861385759
890.57	 6.08229993068
890.89	 7.10742529758
891.21	 4.08422543418
891.53	 9.35755643702
891.85	 6.77850247105
892.17	 8.41268954464
892.49	 1.42662829789
892.82	 3.65542122572
893.14	 0.441890883429
893.46	 3.80167669389
893.78	 2.35787004633
894.1	 4.452991302
894.42	 5.19894789942
894.74	 9.21461947562
895.07	 12.2000991887
895.39	 13.6699254777
895.71	 7.99294891134
896.03	 6.37203409346
896.35	 3.35616296228
896.67	 4.58891323003
896.99	 2.78952470465
897.32	 1.14300870565
897.64	 0.0576981723183
897.96	 2.35710644721
898.28	 1.65682965621
898.6	 2.42088142441
898.92	 -0.41802517624
899.24	 -0.701160073164
899.56	 -1.46723675656
899.89	 -0.0333035795848
900.21	 3.14047147878
900.53	 4.15475025925
900.85	 6.68716479523
901.17	 4.72141832933
901.49	 4.84597889208
901.81	 4.06626387497
902.13	 7.15536305225
902.45	 9.22321617693
902.78	 7.7084293208
903.1	 6.12023866113
903.42	 4.61719449535
903.74	 3.05881537059
904.06	 5.30233781899
904.38	 5.00151612876
904.7	 6.68480645163
905.02	 4.39952283718
905.34	 5.80068970561
905.66	 5.5451513534
905.98	 3.26376394698
906.31	 4.31201390784
906.63	 2.56696596017
906.95	 4.54159271845
907.27	 0.962364463899
907.59	 4.187957094
907.91	 1.73887168881
908.23	 3.39756635098
908.55	 5.2379179787
908.87	 11.5092303108
909.19	 12.4708274457
909.51	 12.0037888252
909.83	 7.23317675521
910.15	 6.64167384537
910.48	 5.0561961238
910.8	 7.84201025575
911.12	 6.0552638752
911.44	 2.70596901865
911.76	 -0.942158219454
912.08	 -0.269377426028
912.4	 3.26042975567
912.72	 5.80807908597
913.04	 10.9796439355
913.36	 10.9693646926
913.68	 12.9245437473
914.0	 8.50447090142
914.32	 10.305145694
914.64	 6.71414033203
914.96	 5.17865853972
915.28	 3.79117903518
915.6	 8.58163201265
915.93	 8.63639529304
916.25	 6.15151906005
916.57	 2.22450753379
916.89	 2.98979617374
917.21	 6.4495047273
917.53	 8.68464986386
917.85	 13.60532067
918.17	 11.884454633
918.49	 10.7534817908
918.81	 7.36772170035
919.13	 7.99046205498
919.45	 6.02242922126
919.77	 4.40210640246
920.09	 8.76900626901
920.41	 10.7559566997
920.73	 12.1531175695
921.05	 12.6548188569
921.37	 12.5397717144
921.69	 15.0596731033
922.01	 12.224742837
922.33	 11.9839057316
922.65	 8.09019170338
922.97	 5.07599160515
923.29	 7.20117418954
923.61	 6.19275172661
923.93	 8.4961383138
924.25	 6.87764553779
924.57	 8.96149431196
924.89	 6.0409070732
925.21	 6.58340340304
925.53	 7.61691160373
925.85	 7.14297140365
926.17	 5.15338913602
926.49	 4.87016801792
926.81	 14.6877735191
927.13	 13.7328440114
927.45	 12.5186600636
927.77	 8.54828561622
928.09	 11.8580560493
928.41	 16.4074531667
928.73	 13.2675176459
929.05	 10.7799332669
929.37	 4.65861189331
929.69	 3.49359979431
930.01	 5.95802715725
930.33	 8.66687727105
930.65	 10.4694799307
930.97	 8.02403324218
931.29	 14.5888006794
931.61	 16.3916129588
931.93	 17.125463683
932.25	 9.74761094617
932.57	 6.54557211046
932.89	 10.9582971847
933.21	 12.9048139348
933.53	 13.4067508942
933.85	 11.2475956506
934.17	 10.7788212884
934.49	 8.43261086951
934.81	 12.4013403258
935.12	 11.8350464973
935.44	 15.7721574769
935.76	 10.426972438
936.08	 10.7511462145
936.4	 9.501157794
936.72	 12.2024773081
937.04	 14.5662520686
937.36	 17.7913523669
937.68	 13.5920791883
938.0	 13.2516271609
938.32	 9.85129527428
938.64	 12.2222172145
938.96	 10.5127877614
939.28	 12.2977006875
939.6	 13.3888126473
939.92	 22.0801564521
940.24	 21.3498429946
940.55	 31.7074535709
940.87	 37.5772144008
941.19	 37.9067849229
941.51	 29.7610789215
941.83	 21.6059888275
942.15	 25.5467084763
942.47	 27.7710063035
942.79	 26.5716238804
943.11	 25.2329217805
943.43	 29.3706716987
943.75	 27.6437465149
944.07	 23.9880955557
944.39	 12.9917431224
944.7	 14.0878138334
945.02	 19.4745579813
945.34	 20.4359227574
945.66	 19.2594739118
945.98	 25.7299307179
946.3	 31.7773843336
946.62	 43.1159522943
946.94	 39.0806222113
947.26	 40.3852996196
947.58	 25.5847006188
