# #1 Wavelength (nm) #2 Transmittance ()
2.801999999999999886e+02 1.273646948059999930e-02
2.805400000000000205e+02 7.520089021910000490e-03
2.808799999999999955e+02 6.232004337560000107e-03
2.812300000000000182e+02 8.506915809299998854e-03
2.815699999999999932e+02 1.237111589970000050e-02
2.819100000000000250e+02 1.680092622529999816e-02
2.822599999999999909e+02 2.456756246019999729e-02
2.826000000000000227e+02 2.091583461549999939e-02
2.829399999999999977e+02 2.171883862400000170e-02
2.832799999999999727e+02 9.971403974239999649e-03
2.836299999999999955e+02 8.330321817760000247e-03
2.839700000000000273e+02 4.125177454060000373e-03
2.843100000000000023e+02 9.590363275280001237e-03
2.846600000000000250e+02 7.924289197999999368e-03
2.850000000000000000e+02 7.612866453290000404e-03
2.853399999999999750e+02 1.097246655899999966e-03
2.856899999999999977e+02 3.129147559780000223e-03
2.860299999999999727e+02 4.953024059979999581e-04
2.863700000000000045e+02 1.370673171090000010e-02
2.867099999999999795e+02 2.318084979660000114e-02
2.870600000000000023e+02 2.529774844099999878e-02
2.873999999999999773e+02 2.748644853749999950e-02
2.877400000000000091e+02 2.447740073239999814e-02
2.880899999999999750e+02 2.219156666400000019e-02
2.884300000000000068e+02 1.639379546830000214e-02
2.887699999999999818e+02 2.284496715920000115e-02
2.891100000000000136e+02 3.519400422179999599e-02
2.894599999999999795e+02 3.051345608070000007e-02
2.898000000000000114e+02 3.248135332100000189e-02
2.901399999999999864e+02 2.640136362780000009e-02
2.904900000000000091e+02 3.426748595959999699e-02
2.908299999999999841e+02 2.543437214489999848e-02
2.911700000000000159e+02 2.087120987119999924e-02
2.915099999999999909e+02 2.099139903419999786e-02
2.918600000000000136e+02 2.201978998960000058e-02
2.921999999999999886e+02 3.373252615419999878e-02
2.925400000000000205e+02 3.538171963819999877e-02
2.928799999999999955e+02 4.006301162009999473e-02
2.932300000000000182e+02 3.764102576239999887e-02
2.935699999999999932e+02 3.966368144560000059e-02
2.939100000000000250e+02 3.950995211459999712e-02
2.942599999999999909e+02 3.603537227260000114e-02
2.946000000000000227e+02 3.020362846139999780e-02
2.949399999999999977e+02 2.658286080389999848e-02
2.952799999999999727e+02 2.512713140829999844e-02
2.956299999999999955e+02 2.852881089539999887e-02
2.959700000000000273e+02 2.639673230529999970e-02
2.963100000000000023e+02 2.382106969429999971e-02
2.966499999999999773e+02 2.277600648640000155e-02
2.970000000000000000e+02 3.159629017920000116e-02
2.973399999999999750e+02 3.676662109730000072e-02
2.976800000000000068e+02 4.457092408540000439e-02
2.980199999999999818e+02 4.263230990350000416e-02
2.983700000000000045e+02 4.166906784930000246e-02
2.987099999999999795e+02 3.066714053060000042e-02
2.990500000000000114e+02 2.634361130989999744e-02
2.993899999999999864e+02 2.412213301149999933e-02
2.997400000000000091e+02 2.263817641909999720e-02
3.000799999999999841e+02 2.304844511729999684e-02
3.004200000000000159e+02 2.590550630300000184e-02
3.007699999999999818e+02 2.690792391660000102e-02
3.011100000000000136e+02 3.086890900459999740e-02
3.014499999999999886e+02 2.597446014420000046e-02
3.017900000000000205e+02 2.348177918529999880e-02
3.021399999999999864e+02 1.320886192119999879e-02
3.024800000000000182e+02 1.816248400419999756e-02
3.028199999999999932e+02 1.971975532300000028e-02
3.031600000000000250e+02 2.223493939249999995e-02
3.035000000000000000e+02 1.303915213490000093e-02
3.038500000000000227e+02 1.349269366279999896e-02
3.041899999999999977e+02 1.088848886739999904e-02
3.045299999999999727e+02 1.708982449060000158e-02
3.048700000000000045e+02 1.950890286349999878e-02
3.052200000000000273e+02 2.238951937910000148e-02
3.055600000000000023e+02 1.768066870739999977e-02
3.058999999999999773e+02 1.640737163440000174e-02
3.062400000000000091e+02 1.512645888540000046e-02
3.065899999999999750e+02 1.131610792580000149e-02
3.069300000000000068e+02 1.613454887769999804e-02
3.072699999999999818e+02 1.794480898079999984e-02
3.076100000000000136e+02 3.124572001229999896e-02
